"comments","classe"
"QM deve teme.. UM ESTADO COMUNISTA E NAZISTA AGE IGUAL.. ACABEI LEMBRANDO D MADURO E DE CUBA..😂😂😂",0
"E o #globolixo",0
"Todos sem vergonha cupado e o povo que ELEGERÃO",0
"Ridículos 🤮🤮🤮🤮🤮🤮",0
"Ridículos 🤮🤮🤮🤮🤮🤮",0
"😝😝😝😝 CORJA MALDITA.",0
"Prisão deveria p esses Ladrões, isso sim.",0
"É projeto do traíra do Kim",0
"Na verdade esse Congresso nacional é uma verdadeira FAKE NEWS.",0
"Quem manda eleger esses merdas!!",0
"Vai faltar cadeia kkkkk",0
"Engraçado que essas coisas eles aprovam rapidamente,  podia se fazer uma pesquisa dos milhares de processos de gente comum, pessoas humildes,  que aguardam decisão desses juízes,  mais o foco deles, parece ser o de livrar esses bandidos políticos de serem presos ou continuar presos!",0
"Tudo bandido esses corruptos desgraçados",0
"Vao procurar o que fazer vão  aprovar coisas  mais importantes do que isso seus mequetrefes caras de pau",0
"Como eu gostaria que caísse uma bomba no STF!!",0
"FORA CONGRESSO. LIXO",0
"Governo sem pulso !! Frouxos !!",0
"Os caras não prendem bandido, ladrão e assassino e agora vão prender quem compartilha fake news?! Isso ai é para rir estou imaginando o julgamento 200 instâncias e aí depois o STF kkkkkk esse país da desgosto, melhor dizendo é um esgoto",0
"Pq essas merdas são votadas rapidinho e coisas importantes não são 😡",0
"Então a #Globo vai toda presa",0
"Esse congresso é uma Vergonha  Nacional, salvo belíssimas excessoes! 😢😢😢",0
"E corrupcao e o que, que matou milhares de brasileiros com roubalheira do dinheiro do povo?",0
"Então esses jornalecos de plantão deverão ser todps presos, pois só praticam fake news, contra o governo Federal,  especialmente contra nosso Presidente..afff",0
"Disseram que houve renovação. Que nada, quem manda são os caciques corruptos de sempre.",0
"Não poderíamos esperar outra coisa  destes bandidos , salafrários , ladrões",0
"FDPS",0
"Presidente serve pra PORRA nenhuma, so pra tomar pau da imprensa, pq na hora de fazer algo so toma na cabeca",0
"Então a Globolixo  vai fechar 😂😂por que publica fak",0
"País de bananas, bando de canalhas que não estão nem aí para o povo",0
"Hora de prender os jornalistas da Globo, UOL e etc...",0
"Bando de canalhas.",0
"O congresso parece um reunião de marginais.",0
"Haddad vai pegar prisão perpétua",0
"Haddad vai pegar prisão perpétua",0
"Congresso lixo",0
"Alguém têm quê parar essa desgraça do STF",0
"É MUITO LIXO ESSE CONGRESSO!! 🤮",0
"vcs não estão valendo mais nada ,o presidente está sem valor algum .",0
"O Congresso mostrando de que lado esta. dos bandidos.",0
"Isso é uma putaria!",0
"Fecha esse STF ,só faz merda",0
"Ridículos !!! Deveriam estar dando andamento às PRISÕES DOD CORRUPTOS !!! Quando assim o fizerem, não teremos mais FAKE NEWS !!!! TRABALHA DIREITO AÍ CONGRESSO.  E O PACOTE ANTI CRIME ??? O QUE ESTÃO ESPERANDO  PARA VOTAR ???? TRM MUITA GENTE AÍ BORRANDO NAS CALÇAS NÉ, PPR ISSO NAO VAI PRA FRENTE O QUE REALMRMTE INTERESSA AOS BRASILEIROS.  Affffffff",0
"Se essa lei for seria, a #globolixo que se cuide ...",0
"Bandidos.",0
"canalhas",0
"Vagabundos 😎",0
"Ou derruba esse congresso e STF ou o Brasil será derrubado.",0
"Congresso do cão",0
"Se gritar pega ladrão na frente do congresso até a estrutura física muda de lugar exceto alguns Zanbelli...",0
"Lixo de congresso Senado e STF",0
"Então já pode prender o HADDAD NÉ!",0
"FDP ESSES DEPUTADOS  E SENADORES TRAIRAS",0
"Vão colocar a #globolixo, #bandlixo e #folhadesaopaulolixo na cadeia?",0
"Se o povo brasileiro não se unir para tirar esses bandidos do poder, logo estaremos presos e eles comendo lagostas com nosso dinheiro. Esse congresso é um lixo.",0
"Pois é... Pena pra fale News: de 2 a 8 anos de prisão. Pena pra quem matar alguém atropelado ou em acidente de trânsito: pra quê prender. Não foi intencional?! Como sempre, só criam leis, com duras penas, quando é do interesse deles. Esse é o desgoverno do legislativo brasileiro👍👎👌💩👏👏👏👏",0
"Absurdooooo!!! Não sei onde vamos parar!! Tem que ter uma solução pra essa pouca vergonha chamada CONGRESSO NACIONAL que deveria defender os interesses do povo mas não fazem outra coisa a não ser defender seus PRÓPRIOS interesses!!🤬🤬🤬🤬🤬🤬",0
"Pqp",0
"OQ VCS  DEPUTADOS E SENADORES ESTÃO  ESPERANDO P ACABAR C ESTS PALHAÇADA,ELES JAH PASSARAM DO LIMITE DA ORDEM,VÃO SOLTAR O BANDIDO E VAI HAVER MANIFESTOS GRAVES DA SOCIEDADE EM PROTESTO AOS MANDOS E DESMANDOS DLES, ACORDEM,TOMEM ATITUDES QUANTO A ELES...",0
"Pqp",0
"Este governo não ganha uma 😡😡😡 Bolsonaro precisa agir , senão será um banana mesmo 😡😡",0
"O presidente não tem moral de nada nesse país .",0
"Como assim derruba?? A palavra final tinha q ser do presidente nao é?! Affff... assim fica dificil...causando cada vez mais furia nos cidadãos. Prender todos esses corruptos do stf urgente",0
"O STF acaba com qualquer bom sonho dos Brasileiros !!Vermes .",0
"Tudo bem !!! Assim o grupo Globo vai todo em cana, junto com a folha e outros!!!",0
"Acho que foi um tiro no pé....!!! Dos safados.",0
"A globolixo faz isso tido dia.",0
"O povo é culpado por eleger essas aberrações aí. Ou aprende a votar ou cifra trouxa pro resto da vida.",0
"nunca vi um desmame tão difícil e complicado",0
"Congresso Brasileiro é uma vergonha para a nação.",0
"Mas, o que esperar de um congresso quase todo CORROMPIDO? Um reino, uma associação,cooperativa, Senado Federal,Suprema Corte ou até mesmo a Câmara Federal, jamais subsistirá se não estiverem focados no mesmo objetivo(se protege), limitando, diminuindo a interação da sociedade brasileira, em assuntos pertinentes à mesma.",0
"Essa lei vai servir para punir a globolixo e a imprensa que propagam fake news o tempo todo!😠",0
"#stfvergonhanacional",0
"Quando vamos ficar livre do STF mesmo?",0
"Circo",0
"Alguém ainda dúvida q vivemos uma ditadura do Congresso, Senado e Supremo? Desse jeito vai cobtinyar tudo como Dantes no quartel de Abrantes! E o Exército se fingindo de morto!😐",0
"Nojento isso. Da náuseas😍",0
"Sabemos  que são . Os mesmos canalhas de sempre.",0
"Gente! Esse Brasil está sem rumo. Os vândalos é que manda",0
"Pelo visto a justiça vai se ferrar com o volume de processos, as prisões vão entupir de gente. Tem que começar a prender o pessoal da Globo, folga, Uol, o globo, etc. Em dois tempos eles vão pressionar por mudanças.",0
"Ou o povo pede a saída desses BANDIDOS de toga, ou o império do STF ditará as regras.",0
"CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA CHEGA ",0
"Bandidos legislando em favor próprio!",0
"O que isso está significando é que esses canalhas corruptos e sujos é quem manda no país?! Derrubam vetos do presidente e fica por isso mesmo! E o presidente não pode fazer nada para anular esses abusos desses canalhas?",0
"Bandidos",0
"Mais um tapa na incompetência dos congressistas que se diz a favor do governo, com um apoio incopetente desses o governo tá ferrado. Só vencem batalhas de riacho, as de alto mar não ganham uma",0
"Tem que  fechar esses puteiro logo ja encheu o saco.",0
"Deputada! Temos que ir pra cima dessa corja.",0
"Perde o povo brasileiro que te sustenta estes bandidos políticos tarde de mais os três poderes mandam no país o Bolsonaro e figurinha de brinquedo da mídia triste realidade não há mais nada a fazer.",0
"O Brasil está se tornando uma ditadura dos corruptos ! Estamos assistindo o congresso desrespeitar o executivo, o STF fazendo barbaridades pra soltar bandidos!! De quem é a culpa ? A culpa é de todos os brasileiros que estão inertes dentro de casa ! Enquanto ficarmos marcando encontros nos domingos de Sol esses corruptos não vâo tomar vergonha na cara, ou até mesmo ser punidos! Temos que comessar a pensar em greve geral !! Fazer o país parar de verdade enquanto isso não acontecer vamos ficar assistindo essa vergonha!! Chega de impunidades, não Podemos ter um presidente do congresso nem da Câmara sen",0
"ENTÃO PRENDE TODOS DA GLOBO LIXO GLOBO BOSTA GLOBO ESGOTO QUE SÃO CAMPEÃO DE FAKE NEWS E FECHA ESSA MERDA.",0
"Esse Congresso bandido tem mais poder que o presidente!!!",0
"Enquanto isso, os verdadeiros corruptos são soltos! Que deputados são esses?",0
"Que ridículo!! Coisas de ministro do STF Dias Tofolli e Alexandre de Moraes para calar a população tendo em vista das notícias sobre eles publicadas, que de fake não tem nada!! #lavatoga #forastf #lavajato",0
"😡😡😡 No Congresso Nacional tem bandidos.",0
"IDIOTAS INUTEIS.  37 mil por mes.  e so fudendo os brasileiros...ta na hora do pau...",0
"Será que eles vão punir a #GloboLixo que todos os dias pública #FakeNews ?",0
"Infelizmente não seria em uma eleição que esse Congresso seria renovado a ponto de extirpar da vida pública essa cambada de mercenários.  Dessa turma da “renovação” ainda existe um monte de canalhas...",0
"A globo então deveria ser presa por divulgar um monte de fake  news",0
"Nada de novo, o Brasil ainda está infestado de bandidos !",0
"Isso só serve de exemplo para a população aprender a votar, pois é  a única arma que o povo tem contra estes vermes é  o VOTO🇧🇷",0
"Mas criminalizar o MST essa bosta que sabemos que é realmente criminoso esse STF vergonha não só nacional, mas INTERNACIONAL!!!",0
"Fecha a Globo,ela é um caminhão de fake News",0
"PRESIDENTE NÃO TEM AUTORIDADE...QUE RAIO DE PRESIDENTE QUE NÃO MANDA....FECHA LOGO ESTE COVIL DE COBRAS....SENADORES CORRUPTOS...MAFIOSOS....",0
"É uma vergonha",0
"#cadeiaparaverdevaldo #prisaoglenngreenwald #impeachmentgilmarmendes #impeachmenttoffoli #somostodosmoro #somostodosdeltandallagnol #euapoioalavajato #euapoiobolsonaro #prisaoemsegundainstancia #impeachmentrodrigomaia #impeachmentdavialcolumbre #forafelipesantacruz #fimdoforoprivilegiado #fimdofundopartidario #lulaladrao #lulapreso #foratoffoli #fimdofundoeleitoral #cpilavatoga #globofakenews #bandlixo #fimdafolhasp #fimdopteseuspuxadinhos #fimdapecdabengala #impeachmentlewandowski #pacoteanticrimeja #portaria666ja #stfvergonhanacional #bolsonarovetaoabuso #vetabolsonaro",0
"Esses corruptos só vão parar quando começarem a morrer...um por um! Eles estão cavando a própria cova.",0
"Que absurdo, STF não tem o que fazer ao não ser defender bandidos 😒",0
"Fdp",0
"Os piores bandidos tão aí STF LIXOS",0
"Congresso vergonha nacional.",0
"Que vergonha!! STF trabalham em função da corrupção e bandidagem lamentável! 👎🏼👎🏼👎🏼",0
"Tem que prender os congressistas que saquearam o país e se escondem atrás das leis que os beneficiam, isso sim",0
"A cada dia rumamos para o fortalecimento da ditadura de criminosos",0
"Por isso que eu falo que só tem bandido nesse congresso e senado",0
"Esse congresso só trabalha contra o país. E por acaso são intocáveis? Ninguém consegue fazer nada???? Ninguém pode fazer nada? É isso??? Estamos estamos refém de representantes #corruptos,  que ao invés de olhar para o seu povo , só trabalham com viés políticos e para seus próprios umbigos. O presidente não tem poder para nada??? É isso mesmo???",0
"Até onde isso vai? Cade o exército pra derrubar esses desgraçados que tomam o poder e riem da nossa cara @carla.zambelli o povo agoniza com esses desmandos da mal- dita justiça brasileira....nosso dinheiro pagamdo os ricos dalarios desses corvos,  carniceiros ...homens que andam cercados de guarda costas, comendo nosso dinheiro em forma de caviar, e vinhos caros,  viajando de primeira classe com a familia,  soltando bandidos que ameaçam o povo trabalhadores  de bem, sugam tudo que é do povo e dos xofres públicos....😡😡😡😡😡😡😡 indignação total....😡😡😡😡😡",0
"Que absurdo isso, cadeia para esses fdp ninguém coloca limites ne... raça dos infernos, quabdo morrerem vão tudo queimar no inferno essas pragas.",0
"Congresso nacional vergonha do Brasil 😣😣😣😣😣😣",0
"#congressocontraopovo, 🤬🤮tudo dentro do costume da Casa do Povo!🤮🤬 #congressoVERGONHA",0
"Até quando o STF vai trabalhar contra o país?",0
"O Brasil é governado por corruptos, a câmara cria as leis e aprova pra beneficiar eles mesmos e o STF retifica. E o @jairmessiasbolsonaro só observa e não faz nada.",0
"Fecha essa merda stf",0
"Cretinos, porrada neles!!! 👊👊👊",0
"Até uma criança tem mais cérebro que esse povo👏👏👏",0
"Na boa, deixa o planeta acabar. Ta na hora da humanidade ser extinta. Vida longa as bactérias, plantas e animais. ❤️",0
"Vcs sabem quem está financiando a marionete??",0
"#BolsonaroEnvergonhaoBrasil",0
"Deveria tocar o coração destes governantes malditos",0
"Filha do demônio soros !",0
"Menina enjoada",0
"FORA FORA FRANCA?? Ela loucura FALANDO se???? LIXO . Faltou respeitosamente para BRASIL ORGULHOSO POR CAUSA NÃO PODEM FALTOU RESPEITO ELA👆🙈🙉🤷‍♀️👮‍♂️👮‍♂️👮‍♂️💚💚💚💚💚💚💚💚💚💚💚🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0
"Bla bla bla, não me convenceu 💩",0
"Estarrecido com o discurso do Bozo!!! Da asco, ele está nos fazendo passar vergonha na Onu",0
"Já começou a vergonha mundial ... tá doendo meus ouvidos!",0
"Essa criança não significa nada. Esse assunto é secundário. O assunto mais importante da humanidade é como acabar com a CORRUPÇÃO.",0
"O professores dela são da teledramaturgia da rede Globo de televisão!!",0
"Veja abaixo o twiter de Dinesh D´Souza:",0
"Enquanto isso na África.... Mas é a África ,,,, it doen't matter for us",0
"Falou e falou e não falou nada só vejo ódio na vida dela nada vê essa menina 😂😂😂😂😂😂",0
"Uma entojada. How dare you!",0
"Sei não hein!? Pertinente, porém vejo um desvio de pensamento arquitetado aí!",0
"Noussa. Quanta hipocrisia.",0
"A verdade que a minha geração já tá podre, tomara que a próxima mude tudo isso, porque tá foda",0
"Demagogia",0
"Ela comendo o cu deles e eles aplaudindo ?????!!!",0
"Bosta pura",0
"Mais verdadeira que nota de 3 reais 🐷",0
"Que milagre não pareceu os gados dizendo bobagens 😒😒😒",0
"Bela atriz,",0
"O gado baba de ódio por não terem tamanha sensatez!! Ótimo ver o gado convulsionando!",0
"Quero ela na presidência no lugar desse incompetente",0
"Bozo nem chegou na ONU e já foi humilhado pelo discurso da Greta. 😅😅😅😅",0
"Ela pode militar uma causa importante, mas essa voz chorosa forçada não agrega, muito pelo contrário. Parece apenas uma menina histérica e muito chata. Podemos creditar isso a uma imaturidade, mas ela poderia ter sido melhor aconselhada. Perdi a simpatia por ela.",0
"Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato .",0
"Que atuação comovente. Merece o Oscar.",0
"Imbecil",0
"Atriz da pior qualidade... CONTE ME QUANTAS ARVORES VCS HIPÓCRITAS PLANTARAM HJ?",0
"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",0
"Conversa pra boi 🐄 dormir!",0
"Mais noção que o bozo",0
"Pura estupidez!",0
"Bolsolixo ouviu oq esse ser falou? Acho q não ele tá muito ocupado no Twitter postando merda !",0
"Boa atriz grobal",0
"Vcs jovens são nossas esperanças,pq acreditamos em vcs. Agora esses capitalistas são os enganadores quem te procuram com a falsa esperança.",0
"Uhuuulllll...!!!!o OSCAR É DELA..!!! KKKKKK....MELHOR EM TUDO,ATÉ ATRIZ......😂😂😂🇧🇷🇧🇷🇧🇷🇧🇷😎",0
"O povo ODEIA vcs, bando de marginais",0
"Tudo vagabundos! Kkkkkkkkk",0
"A cara da desgraça",0
"Dá medo em saber Q essas mentes maquinan o mal...falam bonito mais negam sua eficácia",0
"Só faltam as barras de ferro na frente da foto ... aí ia ser perfeito",0
"Algema em tds😂😂",0
"quanta gente ruim em uma unica foto",0
"Se organizar direitinho, cabe todo mundo num camburão só!",0
"Onde é esse presídio?",0
"Não se aproveita nada dessa foto",0
"#ForaBozo",0
"Só gente boa! SQN!!!!",0
"Se gritar pega ladrao",0
"Cambada de mentirosos!",0
"Se gritar pega ladrao, nao fica um",0
"Isso é um arrastão? 👎👎👎👎👎👎",0
"Se jogar um carteira de trabalho não sobra um",0
"Tinha que ser todos presos",0
"Se falar Odebrecht não fica um meu irmão..",0
"Belo disfarce hein bandidagem 😁",0
"Kkkkk agradeço a Deus pelo livramento de ter Haddad como PRESIDENTE",0
"O único que não presta é o ex_ governador da Paraíba👎👎👎",0
"A farsa está armada. Verdadeiro circo.",0
"Tira esse ameba do Wellington Dias daí. Governador vira casaca",0
"Meu ídolo, a esperança para nos salvar da insanidade desse presidente idiota. @fernandohaddadoficial",0
