comments,classe
"Que les pasa a todos que me quieren hacer usar turbante de arabe, soy negro pero tampoco para tanto",1
@Vadushi @Phantanium_ cállate zorra estupida y no te metas en mis zorreos,1
"""A mí querido Ex, ese que me puso el cuerno y embarazó una chola puta:  Felicidades por tu compromiso! Espero seas muy feliz con la prieta """"güera"""" esa. Mis mejores deseos Babe!💜  - Besitos con cariño siempre 💋  #LEL #YouNeverLovedMe""",1
@Nayra_mex @blacknavi420 @escortsnat @Nayrazd1 Tu eres mi perra,1
"#politivida Si no te gusta, puedes cambiarlo. DESTINO SUDACA   https://t.co/2tpPakccSk",1
"@Rockefort100 Hahaha, me das risa. Mejor cállate y no te metas donde no te mencionan, perra llorona.",1
@LuciaAvelino3 pero cállate vos perra (hoy no estoy creativo para putear),1
Más de putos moros  https://t.co/7csHuuOvzP,1
Callate zorra chupa pija,1
#Catalunya #Canarias no queremos indocumentados en nuestro pais desde Barcelona hasta #lanzarote existen estas mafias que no cotizan vendiendo en la calle arruinando a los pequeños negocios y prostituyendo a las mujereS  #Idonotwantmafias in #Spain 🇪🇸 https://t.co/QkByE3bDnb,1
Pues a mi el hebreo o lo que farfullan los sionistas me suena muy parecido al árabe. Lo digo por lo racistas que son con todo lo que este relacionado con los árabes. https://t.co/bdXtFVeDr0,1
@DylanCabj_1905 si imbecil mas vale que no te vayas con ninguna zorra,1
@ArmadaEspaola TU ERES UNA PUTA DE NOM GUARRA.,1
"Y el inmigrante recibe ayuda del rico Estado ladrón, que se olvida de los nacionales, mientras nos viola y mata. Pintada con una verdad a medias. https://t.co/4icBlhB3j9",1
"Puta, deja de enseñarme el tenedor. Hacía apenas cinco minutos había tenido fuerza suficiente para clavárselo y ahora no la tenía ni para mirarlo. ¿Qué hacíamos? Me echo a reír entre dientes.",1
@infobae Yo te prenderia fuego por perra !!! Q culpa tiene ese angelito q estes tan cagada de la cabeza !! No mereces ser madre !,1
"@danielanatt Callate que ni me contestaste, ahora te voy a ignorar puta",1
@Aguus_Donan Callate que tu mama esta re perra o no @FranciisAlvarez ?,1
"@UlyssesAral Jajajajaja cállate pinche perra, Gaga es perfecta ok?",1
Pegandole con cinturones entre 8 y ara dicen k.son ellos los.agredidos.pero mierdas k ahy un video aparte sin papeles pues detenerlos y exarlos a la puta mierda tanto negro.en el.paissin papeles no es.normal,1
@lovinovak ERES EL AMOR DE MI VIDA TU ERES FOTOGÉNICA SIEMPRE PEAZO PUTA,1
"""Que Sudaca! Caparrós con lo que dijo de @cuervotinelli por eso este país es Inviable, con éstos pavos, que le  Cuesta contestar con educación? Y lo tratan de """"intelectual"""" siglo xx. Cambalache.....🎶🎵🎼.. #LaCornisa""",1
"Ojalá vengan más refugiados e inmigrantes subsaharianos, y ya verás como los maricas tienen que quedarse en el armario por mied... — Ahora dilo sin llorar https://t.co/KwI2bfI6nM",1
@mikaelamattio cállate zorra bien que bailas te al lado de este tincho anoche,1
Como siempre las subvenciones serán para inmigrantes. https://t.co/tPPIi60EgN,1
Mierda para aquellos que saltan la valla de Melilla y Ceuta. Cabrones que solo queréis venir a violar y pasaríamos pipa! Quedaros allí y no queréis más a las fuerzas del estado con cal viva! No soy racista pero si persona y ya estamos artos!!!,1
"Y si obvio nada mas lindo q dormir, aparte callate puta https://t.co/TkZ4OulJ4g",1
"nos estamos dando cuenta tarde que hijos arabes, por ej en zona sur de argentina son una maldicion",1
Saltan la valla al grito de ‘racistas’. (video) https://t.co/yTZ2ajQb4M https://t.co/S6UrsjjuGY,1
"Pues este año, aparte del montón de moros de siempre, he visto una jartá de árabes",1
No es machismo pero yo creo que las mujeres son inferiores que los hombres. Lo que hay que leer.,1
"@SombriXX @aixiNOOO @InesArrimadas Callaté perra, que es la cuenta B de arrimadas?? 😱😱",1
@KarenLoveNow Qué buenos vídeos! Eso y más te mereces por puta y caliente. Todavía te faltó uno más en la boca.,1
"Estoy segurísimo de que todos los progres que defienden a los 600 salvajes que el otro día saltaron la valla en Melilla armados con aerosoles, radiales, cal viva y heces, estarían encantados de compartir edificio o vecindario con ellos.",1
"#elcascabel06a oye, pavo agredido en Barcino por los negratas, menudo discurso político antipodemos te marcas siempre y menuda pinta como de entre exiliado en Miami y portero discoteca....turista o no, mira a ver si no formas parte de algún tipo de trama organizada o algo XDXDXD",1
"@vikidonda Cállate Tilinga atorranta vergüenza da q x ser hija de puta,digo de montonera ocupes un cargo de diputada",1
"Démosle papeles a todos, sanidad, pagas, que vendan sin problema productos falsificados (para el beneficio de mafias) y quejemonos la las siguientes subidas de impuestos. España, ser cool es caro",1
"@TRANQUlLlTA Oye callate que si te molesta pues no mires el chat y deja ya de llamar la atención guarra, mi Instagram es trussypussy25 chavales",1
"@BamAlondra ya cállate perra loca, no son los nervios. Sólo no se me da ser cursi. #perroanimal",1
"los venezolanos llamamos..ladrones a los chinos que comprar bachaqueado o robado..no hacen facturas al cliente para evadir impuestos..igualmente a los arabes explotadores y vagos que no hacen nada..de resto..malagente,feos y vagos podemos ser unos cuantos venezolanos... https://t.co/IFZyJXua2G",1
"""Alguien ha calculado cuántos subsaharianos puede absorber el gremio de """"gorrillas"""" y """"manteros""""?""",1
¡Eh! ¡Subsaharianos violentos! ¡Hablad de eso! #L6Nfranco,1
@FlalaU_ @UnJoseHabla Callate puta,1
Buah qué guarra eres por llevar escote unga unga qué puta unga unga llegaré a chuparme la polla? unga unga https://t.co/0U8TbtwnZD,1
@cecicarral @juliamengo Callate puta,1
"#EXCLUSIVA:  Pablo Casado propone colgar jamones, morcillas y salchichones en la valla de Melilla, para evitar que los musulmanes la salten.",1
@mendezr_agus jajajajajajaja perra te lo merecías,1
Sé que no me conoces pero quería enseñarte la clase de zorra que es tu novia😃,1
Vecina chupa pija callate la boca que cantas horrible la puta que te pario,1
"LO QUE A EUROPA NO LE GUSTA OIR Y LE LLAMA POPULISMO: LA INVASION AFRICANA, desde dónde salen los asaltos a las vallas, las decenas de pateras con inmigrantes ilegales, y los contínuos fardos de haschis?,... https://t.co/NAqdEEtMDz",1
@FrankliLeonardo Cállate perra. Jajajaja,1
"No es a huevo venir con tus tops y enseñando en el gym pinche puta, vine a entrenar no a saber de qué manera te la puedo meter.",1
"@FRivero2 @diegoalvarezmgl ¡Sí se puede! Todos los imbéciles que estarán jaleando a Reverte por dejar a esa zorra lesbiana en su sitio. Al menos el asco que da Reverte es parte de un personaje que le da de comer, los otros lo hacen gratis.",1
"Mi hermana me mando lo de Hey Fonsi y lo hice bien, jaja en tu cara zorra 😎",1
#Pendejos  Don't call me gringo You fuckin beaner Stay on your side Of that goddamn river Don't call me gringo You beaner  No me digas beaner Mr. puñetero Te sacaré un susto Por racista y culero No me llames frijolero Pinche gringo puñetero,1
@GladisDiputada @Almagro_OEA2015 @OEA_oficial VIEJA CEROTA HIJA DE LA GRAN PUTA CALLATE MALDITA PERRA.,1
@CandeeLucero_ @MLauttaro Cállate puta,1
"@yasmicabaleiro Jajajajaja callate zorra vieja jajaja, ya aprobé una, demasiado jajajaja",1
@BeeluArzola Tu eres la pajera.. perra de mierda k lo unico k saces hacer es abrir tus piernas ..... xk putas las abres si no saves ser madre cojuda.,1
@ShailynYanika jajajajajaja si tu eres una perra EL SIEMPRE SERÁ CABRON,1
"OPINIÓN IMPOPULAR Después de años viviendo en España, siendo yo un sucio sudaka he llegado a esta conclusión:  El doblaje español no tiene NADA que envidiarle al doblaje latino. Don't @ me.",1
"Miles d españoles licenciados q se han ido, o se han quedado, y se dedican a servir cafés a extranjeros ni 1 página  Al único negro q parece q no quiere dedicarse robar, vender droga, violar y vivir d paguitas titular a toda página  #NosTomanPorImbéciles  https://t.co/2pR0YPtNCA",1
"@Sucubo25 Ven ami MD, te enseñaré lo que es placer puta",1
"@elisacarrio Cállate gorda hija de puta, las veces que te vi entrar en la iglesia de Av Santa Fe, no haberte mandado a la concha de tu madre . Chupa pija de represores chaqueños.",1
Tú eres de los 70’ Y yo soy una zorra de los 90’,1
"@ConElMazoDando Tú eres la perra entre las perras que hay. Perra inmunda, hedionda, malparida, puerca, ladrona, sucia, asesina, pecuecua!",1
"Ya ando bien pedo mi razita, mi vieja bailando la muy puta enseñando las nalgas.",1
"@toxiclxui tú eres mi puta no, mi putisima favorita❤",1
"@Mzavalagc Pinche-perra asesina de los niños de la guarderia abc.vete tu eres la peor delincuente, corrupta ratera, asesina , mierda, chorrillo, de la mierda llamada calderrata y de todos los- delincuentes quevte rodean-solo- caca- tienes en tu asqueroso ",1
@luciia1906 @iFerryUHC callate perra malparida >:v ok no,1
"@Hitler__Braun Busca por diccionario. Q es lo siguiente después de guapa? Exacto, guarra",1
@suso_linares @Mishaki @Visentico @MrDonZea @earthblues No la he visto todavía. #todasputas,1
"Los supermercados de Argentina,son una burla y una afrenta,por mas sudaca,q sea su público,la calidad de los productos,es ofensiva,y los precios de esa basura,es como cachetear a la gente.Entrenamiento para la Venezuela pos Macri?Hablo de los super que en Peronia, consideran top.",1
"@CineJavi Toda la puta vida las tetas fueron y serán tendencia, y si buscan excusa para enseñarlas, mejor, que coño tanta tonteria.",1
@elisacarrio Callate hija de puta gorda falopera,1
@FacundoV_ @Imsitx cállate virgen chuggeaste como perra,1
@showproblemaC9 YO CREO KE LA MUJER ES UNA ALTA ZORRA....!!!!,1
La cobertura sanitaria a los 820.000 sin papeles costará a los españoles 2.000 millones de euros,1
Mi papá me acaba de enseñar un video de una perra estresada y me dijo que era yo. 🙄🙄,1
"""Querida mamá: Tus vísceras apestan. Odio tu pelo. Debes ser árabe porque tienes una nariz enorme. Los árabes no tienen inteligencia. No entiendes mi personalidad porque no tengo una personalidad: soy un taimado solapado artero inútil anónimo casi gusano...",1
@RickyJavier2001 @sofiavianeylh @davidpepi00 Cállate perra,1
"le dije a alba por lo bajini 'por qué parece que tenga una polla atravesada en la garganta'. comentario desafortunado, porque me llevé una hostia por su parte y nos dio la risa floja después.",1
¡Árabes tramposos! Tambalea la sede de Catar para el Mundial de 2022 por sabotaje @fifaworldcup_es https://t.co/dtxI4AcSuc,1
"@Alberto69Ramos Es un poquito puta en mi opinión la pechotes esta, a ver cuando dejara de provocar y sabes que? Encima no tiene ni culo xD",1
"El problema en realidad son los inmigrantes que llegan masivamente, los presos que se acercan, los etarras que el psoe saca de la cárcel y el independentismo. No?  https://t.co/MkgDx09opM",1
@lopezdoriga @aurelionuno @lopezobrador_ @Radio_Formula Tu eres la puta del PRI pinche mierda mal parida,1
"Yo: andate, nadie te quiere perra Mamá: ya lo se Jajajajajjajajajajajajajaj esta mujer es lo mejor",1
@Roberto81160710 Cállate perra sucia,1
Estos árabes están dementes,1
En Varselona Espana un nutrido grupo de negros africanos emigrantes indocumentados gorpiaron salbajemente a un cubanoamericano el cual defendia a una turista que estaba siendo martratada por estos emigrantes es esto lo que quiere el presidente sosialista espanol,1
"Llevan razón, no hay ningún motivo para estar en alerta por terrorismo. Los migrantes,inmigrantes o como quieran llamarlos q están estando en España es la religión del amor, son educados y cívicos. Yo ya puestos os quitaría las armas y os daría flores o piruletas para defenderos https://t.co/fVEb0Kiyul",1
Esta pendeja me esta trabando la cabeza. CALLATE LA PUTA MADRE,1
@DaniJohnson__ Callate pajera chupa pija si te encantan que te maltraten perra,1
"Nueva prueba de que no son refugiados, ni asilados...  Son inmigrantes económicos y como todos los videos que os sacamos muchis de ellos violentos, delincuentes o violadores...  Si tienen dinero para pagar a las mafias, no tienen porque recibir ayuda... https://t.co/hRhGpOSboy",1
@keyawnce @manicalvie Cállate puta barata,1
@Isranutrof CALLATE PUTA! MIS JOJOS VUELVEEEEN 😍😍😍😍,1
"@manuroque21 @marionaquadrada Eres una marrana asquerosa mala puta, malparida, no mereces haber nacido,mal follada, tú si que no te entereas de nada, que vives en las carvernas, no sabes, no conoces no vives en tí, vives en un sin vivir en tí mismo, pobre",1
"""#AcogidaDigna En los países con los que comparten eso que ellos llaman """"religión"""" , a pesar de ser un sistema político asesino y pederasta.  Buen viaje a Catar, Emiratos Árabes............................. EN ESPAÑA NO !!!!!""",1
La ven más perra que ellas y siempre están criticando. Estás mujeres que viven en competencia son una comedia. Ridículas.,1
QUE haces con cc mogolica pili — Puta tomi callate https://t.co/1ceUx5zHuc,1
@InesVelo Ay ya callate mejor perra ve a decir eso afuera de Twitter https://t.co/YpqgWtzB07,1
@YazminCantuT @ClubAmerica @eduardoushito Cállate perra,1
"@caamibotella Callate puta , vamos a hacer algo q me aburro",1
La infaltable oxigenada aspiracional. Una pobre y patética copia sudaka d TODO lo ke hacen los gringos. ¿Qué irá a hacer esta farándula-edil cuando los gringos se les ocurra comer caca? https://t.co/XoPGn66cfv,1
mi novia es más puta que la tuya,1
@IaraPicatto1 Callate que yo tmb te extraño perra,1
No hace mas que confirmar que esta *inmigracion* no va a ser productiva y nos va a costar un pastizal. Gente sin preparacion alguna y con experiencia en violaciones y masacres. https://t.co/jAn6ClfFJQ,1
"AY YA CÁLLATE HIJA DE TODA TU PUTA MADRE. APARTE DE PUTA, ARGUENDERA",1
"@RosselynGonzal2 Marico eso era lo único que merecía la puta esa, me paso la tesis con 10 webon y me iba a raspar solo que Elio metió la mano por mi (la tesis no estaba mala, solo estaba esperando la tesis para hacerme sufrir todo lo que yo la hice sufrir",1
"""Mientras los manteros atacan a turistas y hay reyertas en el Raval, Ada Colau ha visitado el pueblo italiano de Riace, repoblado dando casas a inmigrantes y refugiados, un """"ejemplo de acogida, integración y lucha contra la xenofobia"""". Pues que se quede allí. Indefinidamente.""",1
Gorda chaconda.. tu eres por mi polla la mujer perfecta.. quiero ver todo el tuyo cuerpo da BBW mueverse sobra de mi.. 😍@SamyBBW,1
@lizbethsm19 Cállate perra si ahorita te tomaste una ultra,1
@Relatofeminista El es un cabron y la otra una zorra dependiendo de si sabía o no la situación del tio,1
@TereGarciaOK CALLATE PUTA !!!!!!,1
"En su país, árabe, que desconozco ni me importa, habrá Pena de Muerte. De acuerdo, que la ejecuten según sus extrañas y repugnantes leyes. Por favor, salven a ese niño. No tiene culpa de nada. Es inocente y merece oportunidades. Dónde coño está la ONU, UNICEF, UNESCO y su farsa? https://t.co/mT1Yu4iXS1",1
"@ernestog_v Cállate el hocico perra, básica tu gfa y otras ciertas personas que conocemos jeje, lo puse por cosas que me han pasado y ahora finalmente me han hecho pensar así, mejor ve a joder a tu minion fav ok, d antemano grax",1
@_JBonilla_ @CanalYesTV Cállate perra,1
@califffournia callate puta x lo menos yo tengo la custodia,1
"@Pardobrrisa Te mereces eso y más, porque a mi no me dejas dormir zorra",1
"-Sin ETA esto no será lo mismo Albert, ¿cómo haremos para asustar a los paletos? Lo de Venezuela ya no se lo traga ni el más imbécil... -No me seas lila Pablo, tenemos a los negratas y los moros que vienen por millones a quitarnos el pan joderrrr! https://t.co/XrcvQb3YXa",1
@zvonimirsoldo @FOXSports_Chile No quería empezar el año puteando pero vo te mereces unas chuchas tonto sapo y la ctm rata perra culia :),1
@come_hombres Agrega puta zorra yo te uso como te mereces y te ago mas puta de lo que ya eres,1
"Los traficantes de inmigrantes Proactiva Open Arms están dando vueltas entre Cerdeña y Túnez con 87 inmigrantes.Malta e Italia no les dan permiso para desembarcar y otra vez quiere venir a España.Que los desembarque en Túnez,Libia, Egipto...que Europa está llena.Sobran la mayoría",1
